winner,game_id,team,feudal_age_uptime,castle_age_uptime,imperial_age_uptime,old_rating,new_rating,match_rating_diff,replay_summary_raw,profile_id,civ,opening
True,365412348,0,,,,793,809,-7.0,{},2343301,teutons,
False,365412348,1,,,,800,772,7.0,{},2178255,bulgarians,
False,365460824,0,,,,381,368,-68.0,{},2434971,huns,
True,365460824,1,,,,449,462,68.0,{},20976584,khmer,
True,365504786,0,,,,594,610,0.5,{},21569955,byzantines,
False,365504786,1,,,,631,613,-0.5,{},18136825,byzantines,
True,365504786,0,,,,594,610,0.5,{},621754,mongols,
False,365504786,1,,,,556,542,-0.5,{},12095939,britons,
True,365497955,0,,,,1281,1296,30.0,{},3115615,persians,
False,365497955,1,,,,1251,1236,-30.0,{},9250440,khmer,
True,365519695,0,,,,706,723,21.0,{},5939961,georgians,
False,365519695,1,,,,710,696,-21.0,{},19637227,magyars,
True,365519695,0,,,,805,818,21.0,{},9723289,teutons,
False,365519695,1,,,,759,743,-21.0,{},3745248,slavs,
True,365503616,0,,,,1200,1217,-26.0,{},3920166,mongols,
False,365503616,1,,,,1226,1209,26.0,{},688586,persians,
True,365463147,0,,,,1019,1034,5.5,{},6872926,berbers,
False,365463147,1,,,,991,976,-5.5,{},4600442,mongols,
True,365463147,0,,,,987,1003,5.5,{},9358323,spanish,
False,365463147,1,,,,1004,988,-5.5,{},1492535,huns,
False,365463037,0,,,,815,794,-15.0,{},10227696,portuguese,
True,365463037,1,,,,902,916,15.0,{},491,goths,
False,365463037,0,,,,919,901,-15.0,{},21773659,huns,
True,365463037,1,,,,876,891,15.0,{},2809831,franks,
False,365463037,0,,,,862,847,-15.0,{},5360247,franks,
True,365463037,1,,,,863,879,15.0,{},714926,bohemians,
False,365488065,0,,,,1211,1194,16.0,{},6702744,burgundians,
True,365488065,1,,,,1195,1212,-16.0,{},4308680,bengalis,
True,365551130,0,,,,954,971,-8.0,{},899288,malay,
False,365551130,1,,,,983,967,8.0,{},615706,slavs,
True,365551130,0,,,,992,1007,-8.0,{},5801090,chinese,
False,365551130,1,,,,979,963,8.0,{},9665757,byzantines,
True,365507832,0,,,,1134,1148,31.0,{},2540021,ethiopians,
False,365507832,1,,,,1084,1070,-31.0,{},19842487,mayans,
True,365507832,0,,,,1089,1106,31.0,{},1686872,cumans,
False,365507832,1,,,,1081,1067,-31.0,{},18429084,magyars,
True,365507832,0,,,,1173,1186,31.0,{},21059165,burgundians,
False,365507832,1,,,,1138,1122,-31.0,{},16736579,franks,
True,365590534,0,,,,1039,1058,-15.5,{},6319006,turks,
False,365590534,1,,,,1098,1082,15.5,{},5331647,bohemians,
True,365590534,0,,,,1100,1116,-15.5,{},15300714,mongols,
False,365590534,1,,,,1099,1082,15.5,{},3352958,franks,
True,365590534,0,,,,1120,1135,-15.5,{},17039559,gurjaras,
False,365590534,1,,,,1120,1103,15.5,{},3133161,mongols,
True,365590534,0,,,,1093,1109,-15.5,{},4613615,poles,
False,365590534,1,,,,1097,1081,15.5,{},11482629,persians,
True,365489350,0,,,,1849,1870,-102.0,{},13623295,romans,
False,365489350,1,,,,1951,1930,102.0,{},13300461,burgundians,
False,365492620,0,,,,1011,992,63.66666666666663,{},3015954,sicilians,
True,365492620,1,,,,932,952,-63.66666666666663,{},21129592,goths,
False,365492620,0,,,,1025,1006,63.66666666666663,{},6810124,romans,
True,365492620,1,,,,950,969,-63.66666666666663,{},21128292,cumans,
False,365492620,0,,,,1017,998,63.66666666666663,{},3120791,khmer,
True,365492620,1,,,,980,998,-63.66666666666663,{},21137033,khmer,
False,365578830,0,,,,1227,1212,-22.0,{},998138,khmer,
True,365578830,1,,,,1249,1264,22.0,{},18433173,spanish,
False,365565482,0,,,,1573,1556,32.0,{},15752697,cumans,
True,365565482,1,,,,1541,1558,-32.0,{},3595967,mayans,
False,365511673,0,,,,1388,1373,-20.0,{},14769189,teutons,
True,365511673,1,,,,1408,1423,20.0,{},18708542,koreans,
True,365513302,0,,,,1177,1192,23.0,{},16834706,incas,
False,365513302,1,,,,1154,1139,-23.0,{},6799154,byzantines,
True,365447204,0,,,,1677,1695,-33.0,{},21439778,berbers,
False,365447204,1,,,,1710,1692,33.0,{},17474864,italians,
True,365553263,0,,,,397,418,21.0,{},14953525,persians,
False,365553263,1,,,,603,580,-21.0,{},21478995,lithuanians,
True,365553263,0,,,,688,697,21.0,{},15359370,khmer,
False,365553263,1,,,,440,429,-21.0,{},20556725,portuguese,
False,365479617,0,,,,892,876,-5.0,{},3585065,bohemians,
True,365479617,1,,,,897,913,5.0,{},6345289,koreans,
False,365420031,0,,,,1764,1750,-49.0,{},585631,cumans,
True,365420031,1,,,,1813,1827,49.0,{},3034651,goths,
False,365516095,0,,,,646,631,-21.0,{},3462626,celts,
True,365516095,1,,,,667,697,21.0,{},13896514,franks,
True,365493175,0,,,,1017,1034,-7.75,{},19911290,dravidians,
False,365493175,1,,,,1030,1014,7.75,{},10872066,vietnamese,
True,365493175,0,,,,1022,1038,-7.75,{},19920425,spanish,
False,365493175,1,,,,1030,1014,7.75,{},17153105,cumans,
True,365493175,0,,,,1020,1036,-7.75,{},19917498,vietnamese,
False,365493175,1,,,,1030,1014,7.75,{},16851730,sicilians,
True,365493175,0,,,,1030,1046,-7.75,{},19903398,berbers,
False,365493175,1,,,,1030,1014,7.75,{},16784861,franks,
False,365494742,0,,,,981,964,3.0,{},2963895,saracens,
True,365494742,1,,,,1007,1021,-3.0,{},2126215,poles,
False,365494742,0,,,,959,943,3.0,{},2386368,chinese,
True,365494742,1,,,,927,945,-3.0,{},1391564,turks,
False,365601484,0,,,,1012,996,-4.0,{},9634024,turks,
True,365601484,1,,,,1016,1032,4.0,{},17231024,ethiopians,
False,365422702,0,,,,1377,1361,-2.0,{},11235649,cumans,
True,365422702,1,,,,1379,1395,2.0,{},14780499,spanish,
False,365471026,0,,,,1293,1285,-199.0,{},13992101,dravidians,
True,365471026,1,,,,1492,1500,199.0,{},12621415,teutons,
False,365554178,0,,,,921,905,-8.0,{},10236564,vietnamese,
True,365554178,1,,,,929,945,8.0,{},4573283,mayans,
True,365476167,0,,,,774,791,-28.0,{},5305847,lithuanians,
False,365476167,1,,,,802,785,28.0,{},20799302,teutons,
True,365446134,0,,,,416,433,-24.0,{},19198038,teutons,
False,365446134,1,,,,440,423,24.0,{},21069216,bohemians,
True,365475125,0,,,,1017,1035,-36.000000000000114,{},11741881,bohemians,
False,365475125,1,,,,1004,989,36.000000000000114,{},10979984,burgundians,
True,365475125,0,,,,1056,1072,-36.000000000000114,{},11494571,italians,
False,365475125,1,,,,1050,1033,36.000000000000114,{},1805197,turks,
True,365475125,0,,,,992,1011,-36.000000000000114,{},11495650,portuguese,
False,365475125,1,,,,1119,1099,36.000000000000114,{},697117,hindustanis,
False,365586533,0,,,,900,886,-47.0,{},13359174,mongols,
True,365586533,1,,,,947,961,47.0,{},587710,tatars,
True,365445134,0,,,,581,598,-26.0,{},12311718,teutons,
False,365445134,1,,,,607,590,26.0,{},20536653,sicilians,
True,365469845,0,,,,742,758,-1.0,{},18895828,bulgarians,
False,365469845,1,,,,743,727,1.0,{},2956927,magyars,
True,365484142,0,,,,913,929,10.0,{},14322,aztecs,
False,365484142,1,,,,903,887,-10.0,{},3202583,saracens,
False,365623895,0,,,,1161,1146,-30.0,{},1603596,dravidians,
True,365623895,1,,,,1191,1206,30.0,{},15329912,franks,
True,365439247,0,,,,447,464,-23.0,{},21673579,malians,
False,365439247,1,,,,470,443,23.0,{},12355595,romans,
True,364760701,0,,,,780,818,-8.0,{},21822059,khmer,
False,364760701,1,,,,788,772,8.0,{},3573643,berbers,
False,365577588,0,,,,938,923,-23.0,{},18932521,vietnamese,
True,365577588,1,,,,961,976,23.0,{},17690180,ethiopians,
False,365599917,0,,,,1133,1118,-15.0,{},19567374,bengalis,
True,365599917,1,,,,1148,1163,15.0,{},2109540,sicilians,
True,365508368,0,,,,1099,1115,-7.0,{},3701947,sicilians,
False,365508368,1,,,,1106,1090,7.0,{},1830088,magyars,
False,365600498,0,,,,981,964,11.0,{},15267566,lithuanians,
True,365600498,1,,,,970,987,-11.0,{},953790,bengalis,
False,365589701,0,,,,892,877,-39.0,{},4691819,celts,
True,365589701,1,,,,925,939,39.0,{},6275614,britons,
False,365589701,0,,,,869,855,-39.0,{},2431779,teutons,
True,365589701,1,,,,914,928,39.0,{},15486477,franks,
True,365618797,0,,,,750,765,23.0,{},20613911,chinese,
False,365618797,1,,,,727,712,-23.0,{},20686575,romans,
True,365619282,0,,,,858,874,-3.0,{},18985648,cumans,
False,365619282,1,,,,861,845,3.0,{},18644746,magyars,
True,365653711,0,,,,1554,1571,-18.0,{},308014,spanish,
False,365653711,1,,,,1546,1531,18.0,{},4578785,lithuanians,
True,365653711,0,,,,1564,1581,-18.0,{},2018977,huns,
False,365653711,1,,,,1608,1590,18.0,{},429905,burgundians,
True,365716943,0,,,,1663,1679,218.5,{},5557388,mongols,
False,365716943,1,,,,1668,1661,-218.5,{},227598,malay,
True,365716943,0,,,,2131,2133,218.5,{},208611,burgundians,
False,365716943,1,,,,1718,1709,-218.5,{},15506619,bohemians,
True,365716943,0,,,,1747,1760,218.5,{},689666,bengalis,
False,365716943,1,,,,1701,1693,-218.5,{},705891,sicilians,
True,365716943,0,,,,2015,2019,218.5,{},431744,persians,
False,365716943,1,,,,1595,1590,-218.5,{},1112402,chinese,
True,365735524,0,,,,1885,1906,-172.5,{},12952693,malay,
False,365735524,1,,,,1971,1949,172.5,{},256338,sicilians,
True,365735524,0,,,,1834,1857,-172.5,{},290617,britons,
False,365735524,1,,,,2038,2013,172.5,{},573282,poles,
True,365735524,0,,,,1889,1910,-172.5,{},229071,ethiopians,
False,365735524,1,,,,2060,2035,172.5,{},1778055,persians,
True,365735524,0,,,,1698,1725,-172.5,{},3317764,hindustanis,
False,365735524,1,,,,1927,1906,172.5,{},992381,turks,
True,365660751,0,,,,1531,1550,-64.0,{},5676099,cumans,
False,365660751,1,,,,1595,1576,64.0,{},10132693,cumans,
True,365727742,0,,,,1326,1342,100.0,{},3165542,malay,
False,365727742,1,,,,1302,1292,-100.0,{},2963889,franks,
True,365727742,0,,,,1544,1551,100.0,{},6773576,magyars,
False,365727742,1,,,,1368,1355,-100.0,{},4376106,saracens,
False,365746750,0,,,,1425,1409,-4.0,{},10980756,tatars,
True,365746750,1,,,,1429,1445,4.0,{},2078473,saracens,
False,365658219,0,,,,1439,1426,-55.0,{},487653,magyars,
True,365658219,1,,,,1494,1507,55.0,{},8510744,huns,
False,365765062,0,,,,1344,1329,-22.0,{},3047769,lithuanians,
True,365765062,1,,,,1366,1381,22.0,{},10469184,mongols,
False,365772031,0,,,,1295,1280,-21.0,{},1741082,huns,
True,365772031,1,,,,1316,1331,21.0,{},222185,romans,
False,365705173,0,,,,1321,1306,-13.0,{},10623388,dravidians,
True,365705173,1,,,,1334,1349,13.0,{},4058770,mongols,
False,365723705,0,,,,1442,1426,-2.0,{},2930048,franks,
True,365723705,1,,,,1444,1460,2.0,{},4624624,magyars,
True,365677150,0,,,,1403,1415,52.25,{},10415281,turks,
False,365677150,1,,,,1299,1286,-52.25,{},12400977,saracens,
True,365677150,0,,,,1324,1340,52.25,{},10019234,ethiopians,
False,365677150,1,,,,1307,1294,-52.25,{},9901272,georgians,
True,365677150,0,,,,1391,1404,52.25,{},21609922,gurjaras,
False,365677150,1,,,,1353,1338,-52.25,{},14767109,spanish,
True,365677150,0,,,,1350,1364,52.25,{},1038571,saracens,
False,365677150,1,,,,1300,1287,-52.25,{},352494,huns,
False,365777210,0,,,,879,864,-25.0,{},776924,romans,
True,365777210,1,,,,904,919,25.0,{},5778562,britons,
False,365781792,0,,,,1534,1518,-8.0,{},1030929,magyars,
True,365781792,1,,,,1542,1558,8.0,{},4470112,britons,
True,365625744,0,,,,958,975,-16.0,{},1730761,khmer,
False,365625744,1,,,,974,957,16.0,{},9580681,magyars,
True,365632516,0,,,,1341,1362,-119.0,{},2085359,vietnamese,
False,365632516,1,,,,1460,1439,119.0,{},7212086,aztecs,
False,365766548,0,,,,1204,1186,18.5,{},9298510,burmese,
True,365766548,1,,,,1132,1150,-18.5,{},15039615,mongols,
False,365766548,0,,,,1186,1169,18.5,{},579729,romans,
True,365766548,1,,,,1166,1182,-18.5,{},4981650,poles,
False,365766548,0,,,,1114,1100,18.5,{},8356760,persians,
True,365766548,1,,,,1180,1196,-18.5,{},1025792,bohemians,
False,365766548,0,,,,1203,1185,18.5,{},1050058,vietnamese,
True,365766548,1,,,,1155,1172,-18.5,{},328533,vietnamese,
True,365679743,0,,,,1301,1316,25.0,{},969359,khmer,
False,365679743,1,,,,1276,1261,-25.0,{},11670281,mongols,
True,365713811,0,,,,1048,1063,17.0,{},11896650,slavs,
False,365713811,1,,,,1031,1016,-17.0,{},5583695,magyars,
True,365627643,0,,,,1088,1102,71.75,{},3246052,burmese,
False,365627643,1,,,,1032,1020,-71.75,{},971537,turks,
True,365627643,0,,,,1215,1224,71.75,{},2283375,sicilians,
False,365627643,1,,,,1038,1025,-71.75,{},3557870,vietnamese,
True,365627643,0,,,,1041,1057,71.75,{},266608,malay,
False,365627643,1,,,,1034,1022,-71.75,{},1908577,vikings,
True,365627643,0,,,,1117,1130,71.75,{},4696327,incas,
False,365627643,1,,,,1070,1056,-71.75,{},2441381,portuguese,
True,365747832,0,,,,1018,1034,0.0,{},18404126,portuguese,
False,365747832,1,,,,1018,1002,0.0,{},2452496,portuguese,
True,365705081,0,,,,1117,1132,13.333333333333258,{},811437,cumans,
False,365705081,1,,,,1078,1064,-13.333333333333258,{},5616416,franks,
True,365705081,0,,,,1132,1147,13.333333333333258,{},596177,goths,
False,365705081,1,,,,1086,1071,-13.333333333333258,{},579037,spanish,
True,365705081,0,,,,1103,1119,13.333333333333258,{},2024950,celts,
False,365705081,1,,,,1148,1131,-13.333333333333258,{},4597880,berbers,
False,365697251,0,,,,984,967,22.66666666666663,{},5646404,khmer,
True,365697251,1,,,,980,996,-22.66666666666663,{},19073990,malay,
False,365697251,0,,,,955,939,22.66666666666663,{},11216483,burmese,
True,365697251,1,,,,953,970,-22.66666666666663,{},3566889,franks,
False,365697251,0,,,,989,971,22.66666666666663,{},16127909,ethiopians,
True,365697251,1,,,,927,945,-22.66666666666663,{},9175516,japanese,
False,365674340,0,,,,1010,994,-7.0,{},6134065,mongols,
True,365674340,1,,,,1017,1033,7.0,{},1887326,gurjaras,
True,365671793,0,,,,1229,1246,-11.0,{},2446109,saracens,
False,365671793,1,,,,1247,1230,11.0,{},1809305,ethiopians,
True,365671793,0,,,,1229,1246,-11.0,{},301436,koreans,
False,365671793,1,,,,1233,1217,11.0,{},736138,magyars,
False,365682883,0,,,,805,795,3.0,{},14934690,bohemians,
True,365682883,1,,,,950,965,-3.0,{},20015538,slavs,
False,365682883,0,,,,933,917,3.0,{},3514905,goths,
True,365682883,1,,,,899,917,-3.0,{},15085329,burmese,
False,365682883,0,,,,1009,989,3.0,{},21804096,burgundians,
True,365682883,1,,,,898,916,-3.0,{},14747130,goths,
False,365682883,0,,,,987,968,3.0,{},20941572,bengalis,
True,365682883,1,,,,975,989,-3.0,{},6911384,saracens,
True,365750829,0,,,,880,898,-30.0,{},9934036,khmer,
False,365750829,1,,,,958,939,30.0,{},1298674,britons,
True,365750829,0,,,,916,933,-30.0,{},17053731,poles,
False,365750829,1,,,,898,882,30.0,{},626220,mongols,
False,365628336,0,,,,838,822,-3.0,{},2343301,ethiopians,
True,365628336,1,,,,841,857,3.0,{},5828448,japanese,
False,365742493,0,,,,566,552,-36.0,{},19738211,lithuanians,
True,365742493,1,,,,602,616,36.0,{},13690637,huns,
False,365686851,0,,,,835,818,28.0,{},1622342,goths,
True,365686851,1,,,,807,824,-28.0,{},3148145,khmer,
True,365701498,0,,,,88,106,-43.0,{},18176049,persians,
False,365701498,1,,,,131,113,43.0,{},1715229,byzantines,
False,365738198,0,,,,1344,1335,-118.0,{},5329374,persians,
True,365738198,1,,,,1504,1515,118.0,{},1409176,spanish,
False,365738198,0,,,,1424,1412,-118.0,{},2144600,bohemians,
True,365738198,1,,,,1500,1511,118.0,{},18474108,italians,
False,365645599,0,,,,36,28,-191.0,{},600744,burgundians,
True,365645599,1,,,,227,235,191.0,{},1928110,huns,
True,365633679,0,,,,1362,1374,-10.25,{},16424810,berbers,
False,365633679,1,,,,1285,1268,10.25,{},3120396,ethiopians,
True,365633679,0,,,,858,887,-10.25,{},21592094,bulgarians,
False,365633679,1,,,,1280,1263,10.25,{},9716767,persians,
True,365633679,0,,,,1386,1397,-10.25,{},17674235,italians,
False,365633679,1,,,,1274,1258,10.25,{},21825324,tatars,
True,365633679,0,,,,1458,1466,-10.25,{},21241423,magyars,
False,365633679,1,,,,1266,1250,10.25,{},3405058,khmer,
False,365782057,0,,,,1238,1221,16.5,{},8522811,berbers,
True,365782057,1,,,,1252,1268,-16.5,{},11736034,mayans,
False,365782057,0,,,,1271,1253,16.5,{},2737787,goths,
True,365782057,1,,,,1213,1230,-16.5,{},15376956,turks,
False,365782057,0,,,,1220,1204,16.5,{},1783328,georgians,
True,365782057,1,,,,1216,1233,-16.5,{},18718208,huns,
False,365782057,0,,,,1244,1227,16.5,{},6145652,mayans,
True,365782057,1,,,,1226,1243,-16.5,{},4103696,magyars,
True,365737721,0,,,,1332,1345,71.0,{},8197717,persians,
False,365737721,1,,,,1195,1185,-71.0,{},15480007,lithuanians,
True,365737721,0,,,,1279,1294,71.0,{},243109,malay,
False,365737721,1,,,,1214,1203,-71.0,{},11780023,malians,
True,365737721,0,,,,1254,1270,71.0,{},3963603,celts,
False,365737721,1,,,,1275,1261,-71.0,{},3179815,britons,
True,365737721,0,,,,1452,1460,71.0,{},225469,italians,
False,365737721,1,,,,1349,1332,-71.0,{},18274942,burgundians,
True,365776252,0,,,,1025,1040,-1.0,{},2606932,saracens,
False,365776252,1,,,,1021,1004,1.0,{},1394811,malay,
True,365776252,0,,,,1012,1028,-1.0,{},2609367,britons,
False,365776252,1,,,,987,972,1.0,{},685053,poles,
True,365776252,0,,,,1025,1040,-1.0,{},1709754,cumans,
False,365776252,1,,,,996,980,1.0,{},19836925,mayans,
True,365776252,0,,,,959,977,-1.0,{},20136149,turks,
False,365776252,1,,,,1021,1004,1.0,{},1401694,goths,
True,365736463,0,,,,1879,1895,-3.0,{},381021,koreans,
False,365736463,1,,,,1882,1866,3.0,{},456475,bengalis,
True,365686263,0,,,,1276,1290,13.5,{},4139757,mongols,
False,365686263,1,,,,1231,1215,-13.5,{},2289330,berbers,
True,365686263,0,,,,1215,1231,13.5,{},1040068,incas,
False,365686263,1,,,,1130,1119,-13.5,{},3967042,franks,
True,365686263,0,,,,1225,1241,13.5,{},9739142,byzantines,
False,365686263,1,,,,1268,1251,-13.5,{},3588052,persians,
True,365686263,0,,,,1230,1246,13.5,{},4611559,italians,
False,365686263,1,,,,1263,1246,-13.5,{},11271564,britons,
True,365786970,0,,,,931,938,59.75,{},12578423,saracens,
False,365786970,1,,,,735,721,-59.75,{},3408906,japanese,
True,365786970,0,,,,633,653,59.75,{},14236992,chinese,
False,365786970,1,,,,652,641,-59.75,{},6405105,sicilians,
True,365786970,0,,,,785,798,59.75,{},14532764,vietnamese,
False,365786970,1,,,,608,599,-59.75,{},1590985,lithuanians,
True,365786970,0,,,,744,759,59.75,{},508062,bohemians,
False,365786970,1,,,,859,809,-59.75,{},6380215,romans,
True,365699552,0,,,,859,873,18.0,{},1646033,saracens,
False,365699552,1,,,,803,788,-18.0,{},14929641,britons,
True,365699552,0,,,,816,832,18.0,{},12113051,turks,
False,365699552,1,,,,806,791,-18.0,{},273775,slavs,
True,365699552,0,,,,830,845,18.0,{},12042871,goths,
False,365699552,1,,,,842,826,-18.0,{},13561460,hindustanis,
False,365790216,0,,,,950,904,-5.0,{},11548573,persians,
True,365790216,1,,,,955,971,5.0,{},4472561,hindustanis,
False,365707881,0,,,,1313,1297,-5.0,{},2704778,vietnamese,
True,365707881,1,,,,1318,1334,5.0,{},8179071,franks,
True,365671158,0,,,,803,820,-14.0,{},21554951,franks,
False,365671158,1,,,,817,800,14.0,{},5348171,burgundians,
True,365785853,0,,,,1075,1091,0.0,{},267186,italians,
False,365785853,1,,,,1075,1059,0.0,{},5387745,italians,
True,365713719,0,,,,970,985,-10.666666666666742,{},4371397,romans,
False,365713719,1,,,,916,895,10.666666666666742,{},11592730,saracens,
True,365713719,0,,,,1000,1014,-10.666666666666742,{},18895610,khmer,
False,365713719,1,,,,952,936,10.666666666666742,{},4117715,britons,
True,365713719,0,,,,870,890,-10.666666666666742,{},19265066,magyars,
False,365713719,1,,,,1004,985,10.666666666666742,{},4117136,malians,
False,365757022,0,,,,844,829,-21.0,{},4363891,spanish,
True,365757022,1,,,,865,906,21.0,{},21007129,poles,
True,365679659,0,,,,833,850,-20.0,{},2691880,cumans,
False,365679659,1,,,,853,836,20.0,{},3329410,vietnamese,
True,365767618,0,,,,706,717,90.5,{},4952071,celts,
False,365767618,1,,,,654,640,-90.5,{},21202553,chinese,
True,365767618,0,,,,683,695,90.5,{},4954666,spanish,
False,365767618,1,,,,554,544,-90.5,{},21529425,khmer,
False,365607361,0,,,,1046,1033,-70.0,{},13471873,huns,
True,365607361,1,,,,1116,1129,70.0,{},13449049,huns,
False,365643689,0,,,,1385,1371,-49.0,{},10551073,turks,
True,365643689,1,,,,1434,1448,49.0,{},3131071,poles,
False,365735880,0,,,,1085,1069,-3.0,{},15553366,sicilians,
True,365735880,1,,,,1088,1104,3.0,{},3959595,cumans,
False,365711695,0,,,,948,933,-11.0,{},1267228,armenians,
True,365711695,1,,,,959,974,11.0,{},18064509,mongols,
True,365813983,0,,,,1190,1207,-17.0,{},21734672,mongols,
False,365813983,1,,,,1207,1190,17.0,{},2949238,goths,
False,365751805,0,,,,1095,1080,-22.0,{},21747500,mongols,
True,365751805,1,,,,1117,1132,22.0,{},17868126,ethiopians,
False,365706239,0,,,,826,811,-29.0,{},20624063,persians,
True,365706239,1,,,,855,870,29.0,{},7019964,persians,
True,365676914,0,,,,774,800,-250.0,{},19434629,romans,
False,365676914,1,,,,1024,998,250.0,{},12835874,teutons,
False,365744950,0,,,,806,792,-13.0,{},235072,goths,
True,365744950,1,,,,665,688,13.0,{},109116,vietnamese,
False,365744950,0,,,,846,830,-13.0,{},623456,ethiopians,
True,365744950,1,,,,1013,1021,13.0,{},81206,cumans,
True,365806356,0,,,,945,967,7.0,{},13578960,celts,
False,365806356,1,,,,1084,1069,-7.0,{},14824164,burgundians,
True,365806356,0,,,,1252,1261,7.0,{},13331420,khmer,
False,365806356,1,,,,1099,1083,-7.0,{},12869234,franks,
False,365709111,0,,,,1057,1041,-3.0,{},17432156,berbers,
True,365709111,1,,,,1060,1076,3.0,{},19574813,burgundians,
True,365688518,0,,,,951,967,10.0,{},8910732,berbers,
False,365688518,1,,,,941,925,-10.0,{},15948060,bohemians,
True,365774353,0,,,,1147,1162,22.0,{},16713365,sicilians,
False,365774353,1,,,,1125,1110,-22.0,{},19522899,vietnamese,
True,365648276,0,,,,852,870,-37.0,{},19146431,turks,
False,365648276,1,,,,889,871,37.0,{},3148145,khmer,
False,365822207,0,,,,1253,1232,11.5,{},12425161,hindustanis,
True,365822207,1,,,,1166,1182,-11.5,{},18488170,mayans,
False,365822207,0,,,,1029,1018,11.5,{},18839626,britons,
True,365822207,1,,,,1125,1143,-11.5,{},6076976,georgians,
False,365822207,0,,,,1179,1161,11.5,{},15596902,malay,
True,365822207,1,,,,1129,1146,-11.5,{},7675390,lithuanians,
False,365822207,0,,,,1171,1154,11.5,{},6352744,franks,
True,365822207,1,,,,1166,1182,-11.5,{},9067481,vikings,
False,365806724,0,,,,2123,2109,-53.0,{},1516024,vikings,
True,365806724,1,,,,2176,2190,53.0,{},4129359,bulgarians,
False,365815855,0,,,,493,468,16.5,{},9263017,portuguese,
True,365815855,1,,,,415,435,-16.5,{},16715184,vietnamese,
False,365815855,0,,,,494,472,16.5,{},21590583,vikings,
True,365815855,1,,,,539,553,-16.5,{},21106761,spanish,
True,365642572,0,,,,1166,1184,-34.0,{},4738187,bengalis,
False,365642572,1,,,,1200,1182,34.0,{},5212690,tatars,
True,365928391,0,,,,1745,1763,-34.0,{},1469273,portuguese,
False,365928391,1,,,,1779,1761,34.0,{},333684,tatars,
True,365959343,0,,,,1795,1811,0.0,{},8913439,chinese,
False,365959343,1,,,,1795,1779,0.0,{},737207,britons,
True,365828650,0,,,,1863,1874,37.25,{},3444509,khmer,
False,365828650,1,,,,1768,1753,-37.25,{},278576,bengalis,
True,365828650,0,,,,1917,1926,37.25,{},1995414,portuguese,
False,365828650,1,,,,1714,1701,-37.25,{},2285294,bulgarians,
True,365828650,0,,,,1469,1496,37.25,{},10806702,bohemians,
False,365828650,1,,,,1776,1760,-37.25,{},2547928,malay,
True,365828650,0,,,,1896,1906,37.25,{},234997,japanese,
False,365828650,1,,,,1738,1724,-37.25,{},2220399,mongols,
False,365989205,0,,,,951,936,-15.0,{},352454,burmese,
True,365989205,1,,,,966,981,15.0,{},11807047,khmer,
True,365887080,0,,,,1439,1455,-8.0,{},5898670,gurjaras,
False,365887080,1,,,,1447,1431,8.0,{},1853134,franks,
False,365854556,0,,,,1234,1218,-4.0,{},372341,georgians,
True,365854556,1,,,,1238,1254,4.0,{},398404,ethiopians,
True,365849900,0,,,,1316,1331,1.5,{},13019977,bengalis,
False,365849900,1,,,,1286,1271,-1.5,{},5191236,persians,
True,365849900,0,,,,1285,1302,1.5,{},5377750,lithuanians,
False,365849900,1,,,,1323,1306,-1.5,{},2412057,lithuanians,
True,365849900,0,,,,1288,1305,1.5,{},10984782,gurjaras,
False,365849900,1,,,,1315,1298,-1.5,{},480068,armenians,
True,365849900,0,,,,1323,1338,1.5,{},10077968,vietnamese,
False,365849900,1,,,,1282,1267,-1.5,{},169815,slavs,
True,365880324,0,,,,1230,1246,-9.5,{},10803038,italians,
False,365880324,1,,,,1229,1212,9.5,{},9888721,goths,
True,365880324,0,,,,1207,1224,-9.5,{},1683485,spanish,
False,365880324,1,,,,1227,1211,9.5,{},17750263,burmese,
True,365970393,0,,,,1140,1158,-1.6666666666667425,{},1724269,persians,
False,365970393,1,,,,1169,1153,1.6666666666667425,{},8057046,incas,
True,365970393,0,,,,1201,1216,-1.6666666666667425,{},1395156,slavs,
False,365970393,1,,,,1172,1156,1.6666666666667425,{},6836501,celts,
True,365970393,0,,,,1178,1194,-1.6666666666667425,{},2293150,britons,
False,365970393,1,,,,1183,1167,1.6666666666667425,{},6878362,mongols,
False,365978749,0,,,,1250,1235,-16.0,{},2783887,japanese,
True,365978749,1,,,,1266,1281,16.0,{},6295810,spanish,
False,365950902,0,,,,1133,1117,-7.0,{},291561,italians,
True,365950902,1,,,,1140,1156,7.0,{},4133445,mayans,
False,365939245,0,,,,1376,1359,28.0,{},5211860,aztecs,
True,365939245,1,,,,1348,1365,-28.0,{},4443635,mongols,
False,365837767,0,,,,987,971,-7.0,{},5292565,teutons,
True,365837767,1,,,,994,1010,7.0,{},5101783,bulgarians,
False,365793977,0,,,,1064,1048,-6.0,{},2555227,aztecs,
True,365793977,1,,,,1070,1086,6.0,{},2692585,malians,
False,365903579,0,,,,1155,1136,39.0,{},10809576,berbers,
True,365903579,1,,,,1111,1128,-39.0,{},14782830,mongols,
False,365903579,0,,,,1106,1089,39.0,{},16744636,khmer,
True,365903579,1,,,,1078,1096,-39.0,{},9612916,cumans,
False,365903579,0,,,,1100,1083,39.0,{},9430205,bulgarians,
True,365903579,1,,,,1068,1087,-39.0,{},239548,dravidians,
False,365903579,0,,,,1139,1121,39.0,{},18681780,celts,
True,365903579,1,,,,1087,1105,-39.0,{},12189833,japanese,
