map,started_timestamp,duration,irl_duration,game_id,avg_elo,num_players,team_0_elo,team_1_elo,replay_enhanced,leaderboard,mirror,patch,raw_match_type,game_type,game_speed,starting_age,winner,team,feudal_age_uptime,castle_age_uptime,imperial_age_uptime,old_rating,new_rating,match_rating_diff,replay_summary_raw,profile_id,civ,opening
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,1483,1469,-1.6666666666667425,{},2567920,dravidians,
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,1519,1535,1.6666666666667425,{},2345797,byzantines,
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,1560,1542,-1.6666666666667425,{},468034,romans,
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,1512,1528,1.6666666666667425,{},9665014,tatars,
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,0,,,,1503,1488,-1.6666666666667425,{},2811441,gurjaras,
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,1,,,,1520,1536,1.6666666666667425,{},477808,persians,
african_clearing,2025-01-12 01:32:43+00:00,0 days 00:42:50.400000,0 days 00:25:12,364732657,1529.0,2,1525.0,1533.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1525,1509,-8.0,{},18079010,persians,
african_clearing,2025-01-12 01:32:43+00:00,0 days 00:42:50.400000,0 days 00:25:12,364732657,1529.0,2,1525.0,1533.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1533,1549,8.0,{},353818,chinese,
lowland,2025-01-18 15:46:04+00:00,0 days 00:35:13.100000,0 days 00:20:43,366144661,1670.5,2,1638.0,1703.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1638,1625,-65.0,{},12188591,portuguese,
lowland,2025-01-18 15:46:04+00:00,0 days 00:35:13.100000,0 days 00:20:43,366144661,1670.5,2,1638.0,1703.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1703,1716,65.0,{},12070193,persians,
hideout,2025-01-12 13:39:05+00:00,0 days 00:20:47.800000,0 days 00:12:14,364842997,1042.5,2,1039.0,1046.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1039,1023,-7.0,{},4708140,cumans,
hideout,2025-01-12 13:39:05+00:00,0 days 00:20:47.800000,0 days 00:12:14,364842997,1042.5,2,1039.0,1046.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1046,1062,7.0,{},2369591,dravidians,
arabia,2025-01-13 18:03:00+00:00,0 days 02:12:19,0 days 01:17:50,365122017,410.5,2,383.0,438.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,383,402,-55.0,{},6388892,britons,
arabia,2025-01-13 18:03:00+00:00,0 days 02:12:19,0 days 01:17:50,365122017,410.5,2,383.0,438.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,438,419,55.0,{},2261639,bulgarians,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,653,637,-60.25,{},20276358,khmer,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,633,647,60.25,{},17506839,malians,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,700,682,-60.25,{},15467148,goths,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,680,692,60.25,{},1516258,mongols,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,478,470,-60.25,{},11409784,tatars,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,648,662,60.25,{},19769021,franks,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,550,539,-60.25,{},4660437,byzantines,
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,661,674,60.25,{},15427551,britons,
hideout,2025-01-18 01:26:05+00:00,0 days 00:18:36.900000,0 days 00:10:57,366013295,1813.5,2,1801.0,1826.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1801,1818,-25.0,{},294164,chinese,
hideout,2025-01-18 01:26:05+00:00,0 days 00:18:36.900000,0 days 00:10:57,366013295,1813.5,2,1801.0,1826.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1826,1809,25.0,{},389416,burmese,
african_clearing,2025-01-14 19:35:23+00:00,0 days 00:32:12.900000,0 days 00:18:57,365341338,713.5,2,691.0,736.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,691,711,-45.0,{},6148038,teutons,
african_clearing,2025-01-14 19:35:23+00:00,0 days 00:32:12.900000,0 days 00:18:57,365341338,713.5,2,691.0,736.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,736,718,45.0,{},14813869,bohemians,
arabia,2025-01-17 01:20:07+00:00,0 days 00:53:07.500000,0 days 00:31:15,365793977,1067.0,2,1064.0,1070.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1064,1048,-6.0,{},2555227,aztecs,
arabia,2025-01-17 01:20:07+00:00,0 days 00:53:07.500000,0 days 00:31:15,365793977,1067.0,2,1064.0,1070.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1070,1086,6.0,{},2692585,malians,
african_clearing,2025-01-16 01:50:40+00:00,0 days 00:43:56.700000,0 days 00:25:51,365601484,1014.0,2,1012.0,1016.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1012,996,-4.0,{},9634024,turks,
african_clearing,2025-01-16 01:50:40+00:00,0 days 00:43:56.700000,0 days 00:25:51,365601484,1014.0,2,1012.0,1016.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1016,1032,4.0,{},17231024,ethiopians,
african_clearing,2025-01-17 15:57:34+00:00,0 days 00:28:59.100000,0 days 00:17:03,365899840,1222.0,2,1221.0,1223.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1221,1237,-2.0,{},21330154,spanish,
african_clearing,2025-01-17 15:57:34+00:00,0 days 00:28:59.100000,0 days 00:17:03,365899840,1222.0,2,1221.0,1223.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1223,1207,2.0,{},15441258,turks,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1210,1195,6.75,{},701753,incas,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1223,1240,-6.75,{},9557276,goths,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1246,1229,6.75,{},10378908,khmer,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1232,1248,-6.75,{},3569669,poles,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1247,1230,6.75,{},3406900,berbers,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1237,1253,-6.75,{},6645095,vietnamese,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1245,1228,6.75,{},2642128,byzantines,
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1229,1245,-6.75,{},481789,koreans,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,949,964,-11.666666666666629,{},9987003,turks,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,914,898,11.666666666666629,{},4641934,celts,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,920,936,-11.666666666666629,{},10293996,hindustanis,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,935,918,11.666666666666629,{},1713387,spanish,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,886,904,-11.666666666666629,{},9988270,britons,
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,941,924,11.666666666666629,{},9719570,goths,
arabia,2025-01-15 07:43:25+00:00,0 days 00:52:59,0 days 00:31:10,365444417,1017.75,4,1014.5,1021.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,1035,1018,-6.5,{},1476429,italians,
arabia,2025-01-15 07:43:25+00:00,0 days 00:52:59,0 days 00:31:10,365444417,1017.75,4,1014.5,1021.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,1033,1048,6.5,{},105350,mongols,
arabia,2025-01-15 07:43:25+00:00,0 days 00:52:59,0 days 00:31:10,365444417,1017.75,4,1014.5,1021.0,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,994,979,-6.5,{},2073438,huns,
arabia,2025-01-15 07:43:25+00:00,0 days 00:52:59,0 days 00:31:10,365444417,1017.75,4,1014.5,1021.0,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,1009,1025,6.5,{},10789590,georgians,
arabia,2025-01-16 02:30:24+00:00,0 days 00:34:57.800000,0 days 00:20:34,365607361,1081.0,2,1046.0,1116.0,False,co_random_map,True,125283,66,random_map,normal,dark,False,0,,,,1046,1033,-70.0,{},13471873,huns,
arabia,2025-01-16 02:30:24+00:00,0 days 00:34:57.800000,0 days 00:20:34,365607361,1081.0,2,1046.0,1116.0,False,co_random_map,True,125283,66,random_map,normal,dark,True,1,,,,1116,1129,70.0,{},13449049,huns,
arabia,2025-01-13 18:00:52+00:00,0 days 00:40:03.800000,0 days 00:23:34,365121735,784.0,2,774.0,794.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,774,759,-20.0,{},17702176,aztecs,
arabia,2025-01-13 18:00:52+00:00,0 days 00:40:03.800000,0 days 00:23:34,365121735,784.0,2,774.0,794.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,794,809,20.0,{},16399445,mayans,
arabia,2025-01-12 01:49:43+00:00,0 days 00:27:03.500000,0 days 00:15:55,364735532,681.5,2,670.0,693.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,670,655,-23.0,{},2796964,byzantines,
arabia,2025-01-12 01:49:43+00:00,0 days 00:27:03.500000,0 days 00:15:55,364735532,681.5,2,670.0,693.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,693,708,23.0,{},16479422,franks,
acropolis,2025-01-18 12:36:27+00:00,0 days 00:34:11.900000,0 days 00:20:07,366105701,524.0,2,489.0,559.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,489,476,-70.0,{},18698364,ethiopians,
acropolis,2025-01-18 12:36:27+00:00,0 days 00:34:11.900000,0 days 00:20:07,366105701,524.0,2,489.0,559.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,559,572,70.0,{},21153226,byzantines,
acropolis,2025-01-16 04:53:39+00:00,0 days 00:28:21.700000,0 days 00:16:41,365625744,966.0,2,958.0,974.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,958,975,-16.0,{},1730761,khmer,
acropolis,2025-01-16 04:53:39+00:00,0 days 00:28:21.700000,0 days 00:16:41,365625744,966.0,2,958.0,974.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,974,957,16.0,{},9580681,magyars,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,1140,1158,-1.6666666666667425,{},1724269,persians,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,1169,1153,1.6666666666667425,{},8057046,incas,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,1201,1216,-1.6666666666667425,{},1395156,slavs,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,1172,1156,1.6666666666667425,{},6836501,celts,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,True,0,,,,1178,1194,-1.6666666666667425,{},2293150,britons,
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark,False,1,,,,1183,1167,1.6666666666667425,{},6878362,mongols,
lombardia,2025-01-12 23:21:28+00:00,0 days 00:49:09.500000,0 days 00:28:55,364981766,963.5,4,957.5,969.5,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,936,922,-12.0,{},17318781,bulgarians,
lombardia,2025-01-12 23:21:28+00:00,0 days 00:49:09.500000,0 days 00:28:55,364981766,963.5,4,957.5,969.5,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,969,984,12.0,{},4588876,berbers,
lombardia,2025-01-12 23:21:28+00:00,0 days 00:49:09.500000,0 days 00:28:55,364981766,963.5,4,957.5,969.5,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,979,963,-12.0,{},11486755,sicilians,
lombardia,2025-01-12 23:21:28+00:00,0 days 00:49:09.500000,0 days 00:28:55,364981766,963.5,4,957.5,969.5,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,970,985,12.0,{},4588885,britons,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1044,1059,38.5,{},19277295,mongols,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1046,1031,-38.5,{},5994360,poles,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1097,1110,38.5,{},14598893,ethiopians,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,982,970,-38.5,{},1325279,teutons,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1075,1089,38.5,{},16725210,hindustanis,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1015,1001,-38.5,{},16908457,huns,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1044,1059,38.5,{},5103418,burgundians,
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1063,1047,-38.5,{},18374562,persians,
arena,2025-01-17 07:37:31+00:00,0 days 00:24:54.300000,0 days 00:14:39,365838481,529.0,2,566.0,492.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,566,579,74.0,{},2685905,japanese,
arena,2025-01-17 07:37:31+00:00,0 days 00:24:54.300000,0 days 00:14:39,365838481,529.0,2,566.0,492.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,492,479,-74.0,{},11353170,burmese,
arabia,2025-01-12 11:15:52+00:00,0 days 01:20:09.300000,0 days 00:47:09,364816103,718.5,2,732.0,705.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,732,754,27.0,{},20896887,bengalis,
arabia,2025-01-12 11:15:52+00:00,0 days 01:20:09.300000,0 days 00:47:09,364816103,718.5,2,732.0,705.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,705,690,-27.0,{},21274463,lithuanians,
hideout,2025-01-14 20:39:54+00:00,0 days 00:46:31.400000,0 days 00:27:22,365354915,1013.5,2,1017.0,1010.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1017,1033,7.0,{},2601841,mongols,
hideout,2025-01-14 20:39:54+00:00,0 days 00:46:31.400000,0 days 00:27:22,365354915,1013.5,2,1017.0,1010.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1010,994,-7.0,{},17063448,ethiopians,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1496,1509,39.25,{},2682192,gurjaras,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1368,1356,-39.25,{},2703336,mongols,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1492,1505,39.25,{},975817,italians,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1357,1346,-39.25,{},228040,franks,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1441,1456,39.25,{},10249337,sicilians,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1505,1487,-39.25,{},20480100,italians,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1425,1441,39.25,{},16696615,cumans,
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,1467,1451,-39.25,{},21039146,bulgarians,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,976,991,22.5,{},306695,romans,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,987,971,-22.5,{},4815288,poles,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,990,1005,22.5,{},17437394,goths,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,996,979,-22.5,{},3329659,goths,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,1023,1036,22.5,{},4422580,celts,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,929,916,-22.5,{},270239,britons,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,True,0,,,,952,968,22.5,{},21587145,dravidians,
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark,False,1,,,,939,925,-22.5,{},12073374,persians,
arabia,2025-01-18 01:39:01+00:00,0 days 00:05:00.900000,0 days 00:02:57,366015376,1004.0,2,1003.0,1005.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1003,1019,-2.0,{},3119714,tatars,
arabia,2025-01-18 01:39:01+00:00,0 days 00:05:00.900000,0 days 00:02:57,366015376,1004.0,2,1003.0,1005.0,False,random_map,False,125283,6,random_map,normal,dark,False,1,,,,1005,989,2.0,{},3585065,bohemians,
black_forest,2025-01-18 23:57:28+00:00,0 days 01:05:50.800000,0 days 00:38:44,366255879,904.25,4,904.0,904.5,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,904,859,-0.5,{},5941518,lithuanians,
black_forest,2025-01-18 23:57:28+00:00,0 days 01:05:50.800000,0 days 00:38:44,366255879,904.25,4,904.0,904.5,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,955,969,0.5,{},1451047,byzantines,
black_forest,2025-01-18 23:57:28+00:00,0 days 01:05:50.800000,0 days 00:38:44,366255879,904.25,4,904.0,904.5,False,team_random_map,False,125283,7,random_map,normal,dark,False,0,,,,904,859,-0.5,{},5941506,mayans,
black_forest,2025-01-18 23:57:28+00:00,0 days 01:05:50.800000,0 days 00:38:44,366255879,904.25,4,904.0,904.5,False,team_random_map,False,125283,7,random_map,normal,dark,True,1,,,,854,872,0.5,{},5985119,goths,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1324,1305,-26.0,{},10936884,saracens,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1192,1210,26.0,{},2491670,armenians,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1313,1295,-26.0,{},10201238,vietnamese,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1297,1310,26.0,{},10974967,persians,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1160,1148,-26.0,{},10204201,mongols,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1332,1344,26.0,{},1924278,chinese,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,False,0,,,,1136,1125,-26.0,{},17167977,persians,
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark,True,1,,,,1216,1233,26.0,{},2803910,malay,
arabia,2025-01-14 02:42:16+00:00,0 days 00:37:32.500000,0 days 00:22:05,365214038,1341.5,2,1323.0,1360.0,False,random_map,False,125283,6,random_map,normal,dark,False,0,,,,1323,1309,-37.0,{},1928335,burgundians,
arabia,2025-01-14 02:42:16+00:00,0 days 00:37:32.500000,0 days 00:22:05,365214038,1341.5,2,1323.0,1360.0,False,random_map,False,125283,6,random_map,normal,dark,True,1,,,,1360,1374,37.0,{},4292429,teutons,
megarandom,2025-01-14 12:20:44+00:00,0 days 00:15:45.200000,0 days 00:09:16,365269639,1107.5,2,1121.0,1094.0,False,random_map,False,125283,6,random_map,normal,dark,True,0,,,,1121,1136,27.0,{},20250704,incas,
