map,started_timestamp,duration,irl_duration,game_id,avg_elo,num_players,team_0_elo,team_1_elo,replay_enhanced,leaderboard,mirror,patch,raw_match_type,game_type,game_speed,starting_age
megarandom,2025-01-15 15:06:50+00:00,0 days 01:18:57.900000,0 days 00:46:27,365492620,985.8333333333334,6,1017.6666666666666,954.0,False,team_random_map,False,125283,8,random_map,normal,dark
megarandom,2025-01-13 19:21:52+00:00,0 days 00:43:17.600000,0 days 00:25:28,365137716,680.0,2,670.0,690.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 17:47:34+00:00,0 days 01:08:25.500000,0 days 00:40:15,364901823,628.5,2,623.0,634.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-18 05:07:33+00:00,0 days 00:30:37.700000,0 days 00:18:01,366049746,950.5,2,944.0,957.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 19:30:14+00:00,0 days 00:33:31.100000,0 days 00:19:43,366195092,1317.5,2,1315.0,1320.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-14 04:15:52+00:00,0 days 00:37:03.600000,0 days 00:21:48,365226727,815.5,2,790.0,841.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-14 19:43:38+00:00,0 days 00:54:01.900000,0 days 00:31:47,365342895,1095.0,4,1102.5,1087.5,False,team_random_map,False,125283,7,random_map,normal,dark
nomad,2025-01-16 16:12:37+00:00,0 days 00:41:16.900000,0 days 00:24:17,365697251,964.6666666666666,6,976.0,953.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark
nomad,2025-01-14 04:39:21+00:00,0 days 01:11:12.100000,0 days 00:41:53,365229362,979.3333333333334,6,985.0,973.6666666666666,False,team_random_map,False,125283,8,random_map,normal,dark
arabia,2025-01-16 20:14:26+00:00,0 days 00:30:22.400000,0 days 00:17:52,365742493,584.0,2,566.0,602.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-16 22:14:18+00:00,0 days 01:01:27.300000,0 days 00:36:09,365766548,1167.5,8,1176.75,1158.25,False,team_random_map,False,125283,9,random_map,normal,dark
megarandom,2025-01-12 17:28:12+00:00,0 days 00:26:51.600000,0 days 00:15:48,364897127,940.125,8,910.0,970.25,False,team_random_map,False,125283,9,random_map,normal,dark
black_forest,2025-01-12 18:53:45+00:00,0 days 00:51:25.500000,0 days 00:30:15,364918270,1163.125,8,1159.75,1166.5,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-18 16:18:29+00:00,0 days 00:46:09.300000,0 days 00:27:09,366151938,828.5,2,828.0,829.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-17 15:57:11+00:00,0 days 00:00:10.200000,0 days 00:00:06,365899898,1175.5,2,1179.0,1172.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-14 01:38:19+00:00,0 days 00:36:02.400000,0 days 00:21:12,365204481,1562.75,8,1565.5,1560.0,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-15 22:55:19+00:00,0 days 01:07:58.300000,0 days 00:39:59,365577588,949.5,2,938.0,961.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-16 08:22:53+00:00,0 days 00:47:44.500000,0 days 00:28:05,365642572,1183.0,2,1166.0,1200.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-18 10:50:09+00:00,0 days 00:19:34.700000,0 days 00:11:31,366089800,1103.0,2,1089.0,1117.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 22:48:44+00:00,0 days 00:45:55.700000,0 days 00:27:01,364975759,809.1666666666666,6,796.3333333333334,822.0,False,team_random_map,False,125283,8,random_map,normal,dark
black_forest,2025-01-16 00:23:26+00:00,0 days 00:44:37.500000,0 days 00:26:15,365589701,900.0,4,880.5,919.5,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-16 04:35:47+00:00,0 days 00:24:50.900000,0 days 00:14:37,365623895,1176.0,2,1161.0,1191.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-18 05:57:59+00:00,0 days 00:58:52.600000,0 days 00:34:38,366056584,1347.5,8,1344.0,1351.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-16 17:06:08+00:00,0 days 00:21:03.100000,0 days 00:12:23,365706239,840.5,2,826.0,855.0,False,random_map,True,125283,6,random_map,normal,dark
hideout,2025-01-17 14:09:46+00:00,0 days 00:42:13,0 days 00:24:50,365880324,1223.25,4,1218.5,1228.0,False,team_random_map,False,125283,7,random_map,normal,dark
lombardia,2025-01-13 01:49:45+00:00,0 days 01:05:30.400000,0 days 00:38:32,365005700,1235.8333333333333,6,1224.6666666666667,1247.0,False,team_random_map,False,125283,8,random_map,normal,dark
arabia,2025-01-15 15:52:26+00:00,0 days 00:44:10.300000,0 days 00:25:59,365500040,1299.5,2,1312.0,1287.0,False,random_map,True,125283,6,random_map,normal,dark
megarandom,2025-01-16 14:20:20+00:00,0 days 00:30:24.100000,0 days 00:17:53,365679743,1288.5,2,1301.0,1276.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-14 17:17:47+00:00,0 days 00:40:53.100000,0 days 00:24:03,365314715,1153.0,2,1140.0,1166.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 05:36:52+00:00,0 days 00:52:47.100000,0 days 00:31:03,364772571,912.0,2,921.0,903.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-12 23:23:46+00:00,0 days 00:55:25.200000,0 days 00:32:36,364982049,1352.125,8,1355.5,1348.75,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-17 19:51:27+00:00,0 days 01:01:49.400000,0 days 00:36:22,365945873,487.0,2,473.0,501.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-12 19:05:44+00:00,0 days 01:01:57.900000,0 days 00:36:27,364921279,1516.1666666666667,6,1515.3333333333333,1517.0,False,team_random_map,False,125283,8,random_map,normal,dark
african_clearing,2025-01-12 01:32:43+00:00,0 days 00:42:50.400000,0 days 00:25:12,364732657,1529.0,2,1525.0,1533.0,False,random_map,False,125283,6,random_map,normal,dark
lowland,2025-01-18 15:46:04+00:00,0 days 00:35:13.100000,0 days 00:20:43,366144661,1670.5,2,1638.0,1703.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-12 13:39:05+00:00,0 days 00:20:47.800000,0 days 00:12:14,364842997,1042.5,2,1039.0,1046.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-13 18:03:00+00:00,0 days 02:12:19,0 days 01:17:50,365122017,410.5,2,383.0,438.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-15 04:43:19+00:00,0 days 00:58:16.900000,0 days 00:34:17,365429225,625.375,8,595.25,655.5,False,team_random_map,False,125283,9,random_map,normal,dark
hideout,2025-01-18 01:26:05+00:00,0 days 00:18:36.900000,0 days 00:10:57,366013295,1813.5,2,1801.0,1826.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-14 19:35:23+00:00,0 days 00:32:12.900000,0 days 00:18:57,365341338,713.5,2,691.0,736.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-17 01:20:07+00:00,0 days 00:53:07.500000,0 days 00:31:15,365793977,1067.0,2,1064.0,1070.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-16 01:50:40+00:00,0 days 00:43:56.700000,0 days 00:25:51,365601484,1014.0,2,1012.0,1016.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-17 15:57:34+00:00,0 days 00:28:59.100000,0 days 00:17:03,365899840,1222.0,2,1221.0,1223.0,False,random_map,False,125283,6,random_map,normal,dark
land_nomad,2025-01-12 19:10:48+00:00,0 days 00:47:36,0 days 00:28:00,364922545,1233.625,8,1237.0,1230.25,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-18 19:56:43+00:00,0 days 01:00:36.300000,0 days 00:35:39,366201513,924.1666666666666,6,918.3333333333334,930.0,False,team_random_map,False,125283,8,random_map,normal,dark
arabia,2025-01-15 07:43:25+00:00,0 days 00:52:59,0 days 00:31:10,365444417,1017.75,4,1014.5,1021.0,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-16 02:30:24+00:00,0 days 00:34:57.800000,0 days 00:20:34,365607361,1081.0,2,1046.0,1116.0,False,co_random_map,True,125283,66,random_map,normal,dark
arabia,2025-01-13 18:00:52+00:00,0 days 00:40:03.800000,0 days 00:23:34,365121735,784.0,2,774.0,794.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 01:49:43+00:00,0 days 00:27:03.500000,0 days 00:15:55,364735532,681.5,2,670.0,693.0,False,random_map,False,125283,6,random_map,normal,dark
acropolis,2025-01-18 12:36:27+00:00,0 days 00:34:11.900000,0 days 00:20:07,366105701,524.0,2,489.0,559.0,False,random_map,False,125283,6,random_map,normal,dark
acropolis,2025-01-16 04:53:39+00:00,0 days 00:28:21.700000,0 days 00:16:41,365625744,966.0,2,958.0,974.0,False,random_map,False,125283,6,random_map,normal,dark
lombardia,2025-01-17 21:37:11+00:00,0 days 00:46:24.600000,0 days 00:27:18,365970393,1173.8333333333333,6,1173.0,1174.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark
lombardia,2025-01-12 23:21:28+00:00,0 days 00:49:09.500000,0 days 00:28:55,364981766,963.5,4,957.5,969.5,False,team_random_map,False,125283,7,random_map,normal,dark
megarandom,2025-01-17 23:28:01+00:00,0 days 00:46:16.100000,0 days 00:27:13,365993979,1045.75,8,1065.0,1026.5,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-17 07:37:31+00:00,0 days 00:24:54.300000,0 days 00:14:39,365838481,529.0,2,566.0,492.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 11:15:52+00:00,0 days 01:20:09.300000,0 days 00:47:09,364816103,718.5,2,732.0,705.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-14 20:39:54+00:00,0 days 00:46:31.400000,0 days 00:27:22,365354915,1013.5,2,1017.0,1010.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-14 08:59:31+00:00,0 days 00:01:16.500000,0 days 00:00:45,365250992,1443.875,8,1463.5,1424.25,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-13 20:42:44+00:00,0 days 00:46:58.600000,0 days 00:27:38,365155260,974.0,8,985.25,962.75,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-18 01:39:01+00:00,0 days 00:05:00.900000,0 days 00:02:57,366015376,1004.0,2,1003.0,1005.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-18 23:57:28+00:00,0 days 01:05:50.800000,0 days 00:38:44,366255879,904.25,4,904.0,904.5,False,team_random_map,False,125283,7,random_map,normal,dark
nomad,2025-01-14 02:26:32+00:00,0 days 00:40:36.100000,0 days 00:23:53,365211707,1246.25,8,1233.25,1259.25,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-14 02:42:16+00:00,0 days 00:37:32.500000,0 days 00:22:05,365214038,1341.5,2,1323.0,1360.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-14 12:20:44+00:00,0 days 00:15:45.200000,0 days 00:09:16,365269639,1107.5,2,1121.0,1094.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 15:20:07+00:00,0 days 00:52:21.600000,0 days 00:30:48,365494742,968.5,4,970.0,967.0,False,team_random_map,False,125283,7,random_map,normal,dark
megarandom,2025-01-15 13:21:16+00:00,0 days 00:29:31.400000,0 days 00:17:22,365476167,788.0,2,774.0,802.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 09:02:51+00:00,0 days 01:00:05.700000,0 days 00:35:21,364798484,1141.6666666666667,6,1169.6666666666667,1113.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark
nomad,2025-01-15 15:10:06+00:00,0 days 00:30:36,0 days 00:18:00,365493175,1026.125,8,1022.25,1030.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-14 01:18:05+00:00,0 days 00:44:51.100000,0 days 00:26:23,365201540,1191.0,2,1199.0,1183.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-16 19:43:10+00:00,0 days 00:35:50.500000,0 days 00:21:05,365735880,1086.5,2,1085.0,1088.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-18 18:00:18+00:00,0 days 00:40:03.800000,0 days 00:23:34,366174133,1370.5,2,1355.0,1386.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-13 20:55:54+00:00,0 days 00:37:59.700000,0 days 00:22:21,365158133,1055.3333333333333,6,1043.0,1067.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark
nomad,2025-01-12 01:16:29+00:00,0 days 00:50:44.700000,0 days 00:29:51,364729930,1163.6666666666667,6,1163.0,1164.3333333333333,False,team_random_map,False,125283,8,random_map,normal,dark
arabia,2025-01-17 07:28:39+00:00,0 days 01:00:05.700000,0 days 00:35:21,365837767,990.5,2,987.0,994.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-14 14:48:49+00:00,0 days 00:29:26.300000,0 days 00:17:19,365291065,996.5,2,986.0,1007.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-17 00:52:17+00:00,0 days 00:42:09.600000,0 days 00:24:48,365790216,952.5,2,950.0,955.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-15 23:03:18+00:00,0 days 00:51:37.400000,0 days 00:30:22,365578830,1238.0,2,1227.0,1249.0,False,random_map,False,125283,6,random_map,normal,dark
lowland,2025-01-16 17:50:15+00:00,0 days 00:16:24.300000,0 days 00:09:39,365713811,1039.5,2,1048.0,1031.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 12:48:40+00:00,0 days 00:37:24,0 days 00:22:00,365471737,1034.0,2,1031.0,1037.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-14 22:52:23+00:00,0 days 00:46:58.600000,0 days 00:27:38,365379498,1113.0,2,1116.0,1110.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-13 09:45:17+00:00,0 days 00:41:49.200000,0 days 00:24:36,365054304,1469.5,2,1456.0,1483.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-16 17:16:02+00:00,0 days 00:43:26.100000,0 days 00:25:33,365707881,1315.5,2,1313.0,1318.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-12 08:15:34+00:00,0 days 00:00:22.100000,0 days 00:00:13,364792754,1152.5,2,1132.0,1173.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-14 09:48:27+00:00,0 days 00:46:28,0 days 00:27:20,365254835,1317.0,4,1335.0,1299.0,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-16 18:43:46+00:00,0 days 00:53:17.700000,0 days 00:31:21,365723705,1443.0,2,1442.0,1444.0,False,random_map,False,125283,6,random_map,normal,dark
land_nomad,2025-01-12 14:52:40+00:00,0 days 00:27:35.800000,0 days 00:16:14,364859771,1318.75,4,1301.0,1336.5,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-12 23:11:14+00:00,0 days 00:35:50.500000,0 days 00:21:05,364979954,690.5,2,689.0,692.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-18 11:20:28+00:00,0 days 00:49:14.600000,0 days 00:28:58,366093900,1290.0,2,1272.0,1308.0,False,random_map,True,125283,6,random_map,normal,dark
arabia,2025-01-14 13:07:02+00:00,0 days 00:17:03.400000,0 days 00:10:02,365275556,1356.0,2,1375.0,1337.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-18 20:31:22+00:00,0 days 00:56:14.500000,0 days 00:33:05,366210287,824.375,8,832.0,816.75,False,team_random_map,False,125283,9,random_map,normal,dark
land_nomad,2025-01-13 21:50:25+00:00,0 days 00:30:37.700000,0 days 00:18:01,365169138,1368.0,4,1373.5,1362.5,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-13 09:19:03+00:00,0 days 01:05:15.100000,0 days 00:38:23,365052294,1269.5,2,1260.0,1279.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-18 09:01:54+00:00,0 days 00:59:41.900000,0 days 00:35:07,366077307,910.0,2,903.0,917.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 20:41:02+00:00,0 days 00:46:16.100000,0 days 00:27:13,365552621,1605.5,2,1651.0,1560.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 14:39:22+00:00,0 days 00:34:45.900000,0 days 00:20:27,365488065,1203.0,2,1211.0,1195.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-14 00:02:20+00:00,0 days 00:33:07.300000,0 days 00:19:29,365190820,981.5,2,975.0,988.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 18:33:10+00:00,0 days 00:16:49.800000,0 days 00:09:54,364913188,1089.5,2,1087.0,1092.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 11:15:47+00:00,0 days 00:18:02.900000,0 days 00:10:37,364816077,1372.0,2,1196.0,1548.0,False,co_random_map,False,125283,66,random_map,normal,dark
arabia,2025-01-15 17:14:57+00:00,0 days 00:43:38,0 days 00:25:40,365513302,1165.5,2,1177.0,1154.0,False,random_map,False,125283,6,random_map,normal,dark
lombardia,2025-01-12 16:39:37+00:00,0 days 00:33:37.900000,0 days 00:19:47,364885380,1153.3333333333333,6,1356.0,950.6666666666666,False,co_team_random_map,False,125283,68,random_map,normal,dark
arabia,2025-01-16 22:05:28+00:00,0 days 00:48:27,0 days 00:28:30,365765062,1355.0,2,1344.0,1366.0,False,random_map,False,125283,6,random_map,normal,dark
lowland,2025-01-18 22:02:53+00:00,0 days 00:38:59.200000,0 days 00:22:56,366233038,1361.0,2,1376.0,1346.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-15 02:37:06+00:00,0 days 00:40:27.600000,0 days 00:23:48,365412348,796.5,2,793.0,800.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 19:35:09+00:00,0 days 00:14:54.200000,0 days 00:08:46,366196117,2173.0,2,2169.0,2177.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 11:24:20+00:00,0 days 00:24:20.300000,0 days 00:14:19,364817607,504.0,2,496.0,512.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 13:45:05+00:00,0 days 00:00:27.200000,0 days 00:00:16,365479617,894.5,2,892.0,897.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-15 02:11:01+00:00,0 days 01:18:23.900000,0 days 00:46:07,365408395,1244.0,2,1271.0,1217.0,False,random_map,True,125283,6,random_map,normal,dark
gold_rush,2025-01-17 19:49:25+00:00,0 days 00:14:47.400000,0 days 00:08:42,365945388,760.75,4,789.0,732.5,False,team_random_map,False,125283,7,random_map,normal,dark
black_forest,2025-01-12 21:30:47+00:00,0 days 01:02:16.600000,0 days 00:36:38,364958672,782.0,4,783.0,781.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-15 13:14:19+00:00,0 days 00:48:50.800000,0 days 00:28:44,365475125,1039.6666666666667,6,1021.6666666666666,1057.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark
african_clearing,2025-01-18 01:46:05+00:00,0 days 00:00:15.300000,0 days 00:00:09,366016711,978.5,2,975.0,982.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-13 16:37:17+00:00,0 days 00:06:34.400000,0 days 00:03:52,365107478,1239.1666666666667,6,1241.6666666666667,1236.6666666666667,False,team_random_map,False,125283,8,random_map,normal,dark
hideout,2025-01-18 18:01:42+00:00,0 days 00:51:11.900000,0 days 00:30:07,366174353,1122.5,2,1120.0,1125.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-13 08:56:13+00:00,0 days 00:37:52.900000,0 days 00:22:17,365050653,429.0,2,362.0,496.0,False,random_map,False,125283,6,random_map,normal,dark
lombardia,2025-01-18 18:58:58+00:00,0 days 00:56:23,0 days 00:33:10,366187367,993.25,4,992.0,994.5,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-15 04:57:57+00:00,0 days 00:41:49.200000,0 days 00:24:36,365430729,763.75,8,762.75,764.75,False,team_random_map,False,125283,9,random_map,normal,dark
